,Unnamed: 0,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Year,Month,Date,Day_of_Week,Part_of_Day
21103,21103,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2020-08-26 05:05:00,GIF,tennis,positive,30,2020,August,26,Wednesday,Morning
21104,21104,01396602-c759-4a17-90f0-8f9b3ca11b30,intrigued,2021-06-10 02:22:00,GIF,tennis,positive,45,2021,June,10,Thursday,Night
21105,21105,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,2020-11-01 14:49:00,GIF,tennis,positive,60,2020,November,1,Sunday,Afternoon
21106,21106,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,2020-10-31 11:49:00,GIF,tennis,negative,0,2020,October,31,Saturday,Morning
21107,21107,01396602-c759-4a17-90f0-8f9b3ca11b30,adore,2021-02-07 23:29:00,GIF,tennis,positive,72,2021,February,7,Sunday,Night
21108,21108,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,2020-11-11 12:54:00,GIF,tennis,negative,12,2020,November,11,Wednesday,Afternoon
21109,21109,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2020-07-18 06:21:00,GIF,tennis,positive,30,2020,July,18,Saturday,Morning
21110,21110,01396602-c759-4a17-90f0-8f9b3ca11b30,want,2021-02-08 02:28:00,GIF,tennis,positive,70,2021,February,8,Monday,Night
21111,21111,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,2021-03-14 06:50:00,GIF,tennis,negative,12,2021,March,14,Sunday,Morning
21112,21112,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,2020-12-15 03:39:00,GIF,tennis,negative,5,2020,December,15,Tuesday,Night
21113,21113,01396602-c759-4a17-90f0-8f9b3ca11b30,indifferent,2020-10-18 11:00:00,GIF,tennis,neutral,20,2020,October,18,Sunday,Morning
21114,21114,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,2021-03-21 11:30:00,GIF,tennis,negative,5,2021,March,21,Sunday,Morning
21115,21115,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2020-12-28 11:11:00,GIF,tennis,positive,30,2020,December,28,Monday,Morning
21116,21116,01396602-c759-4a17-90f0-8f9b3ca11b30,super love,2020-09-26 04:03:00,GIF,tennis,positive,75,2020,September,26,Saturday,Night
21117,21117,01396602-c759-4a17-90f0-8f9b3ca11b30,like,2021-01-30 22:56:00,GIF,tennis,positive,50,2021,January,30,Saturday,Night
21118,21118,01396602-c759-4a17-90f0-8f9b3ca11b30,scared,2021-03-09 14:18:00,GIF,tennis,negative,15,2021,March,9,Tuesday,Afternoon
21119,21119,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,2020-08-21 00:42:00,GIF,tennis,positive,60,2020,August,21,Friday,Night
21120,21120,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,2020-07-12 06:27:00,GIF,tennis,negative,0,2020,July,12,Sunday,Morning
21121,21121,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2021-04-07 15:06:00,GIF,tennis,positive,30,2021,April,7,Wednesday,Afternoon
21122,21122,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2020-11-17 16:04:00,GIF,tennis,positive,30,2020,November,17,Tuesday,Afternoon
21123,21123,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,2020-12-18 10:28:00,GIF,tennis,negative,0,2020,December,18,Friday,Morning
21124,21124,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,2021-06-12 03:13:00,GIF,tennis,negative,12,2021,June,12,Saturday,Night
21125,21125,01396602-c759-4a17-90f0-8f9b3ca11b30,like,2021-05-15 09:42:00,GIF,tennis,positive,50,2021,May,15,Saturday,Morning
21126,21126,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,2020-07-25 15:05:00,GIF,tennis,positive,30,2020,July,25,Saturday,Afternoon
21127,21127,01396602-c759-4a17-90f0-8f9b3ca11b30,super love,2020-10-23 19:39:00,GIF,tennis,positive,75,2020,October,23,Friday,Evening
21128,21128,01396602-c759-4a17-90f0-8f9b3ca11b30,cherish,2020-12-13 15:16:00,GIF,tennis,positive,70,2020,December,13,Sunday,Afternoon
21129,21129,01396602-c759-4a17-90f0-8f9b3ca11b30,dislike,2021-04-14 15:13:00,GIF,tennis,negative,10,2021,April,14,Wednesday,Afternoon
21130,21130,01396602-c759-4a17-90f0-8f9b3ca11b30,indifferent,2020-12-01 15:04:00,GIF,tennis,neutral,20,2020,December,1,Tuesday,Afternoon
21131,21131,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,2020-10-31 09:24:00,GIF,tennis,positive,60,2020,October,31,Saturday,Morning
21132,21132,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,2020-11-02 06:10:00,GIF,tennis,negative,5,2020,November,2,Monday,Morning
21133,21133,01396602-c759-4a17-90f0-8f9b3ca11b30,love,2020-11-30 03:46:00,GIF,tennis,positive,65,2020,November,30,Monday,Night
21134,21134,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,2020-06-29 12:50:00,GIF,tennis,positive,60,2020,June,29,Monday,Afternoon
21135,21135,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,2021-01-12 04:38:00,GIF,tennis,negative,0,2021,January,12,Tuesday,Night
21136,21136,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,2020-12-25 12:40:00,GIF,tennis,negative,5,2020,December,25,Friday,Afternoon
21137,21137,01396602-c759-4a17-90f0-8f9b3ca11b30,like,2020-11-30 01:03:00,GIF,tennis,positive,50,2020,November,30,Monday,Night
21138,21138,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2020-08-27 05:52:00,audio,healthy eating,positive,30,2020,August,27,Thursday,Morning
21139,21139,3ca5a22f-aebc-4421-a960-d787d732f1ec,super love,2020-09-09 21:08:00,audio,healthy eating,positive,75,2020,September,9,Wednesday,Night
21140,21140,3ca5a22f-aebc-4421-a960-d787d732f1ec,cherish,2020-08-24 12:06:00,audio,healthy eating,positive,70,2020,August,24,Monday,Afternoon
21141,21141,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,2020-09-15 01:07:00,audio,healthy eating,positive,50,2020,September,15,Tuesday,Night
21142,21142,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2021-02-21 14:04:00,audio,healthy eating,positive,30,2021,February,21,Sunday,Afternoon
21143,21143,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,2021-04-10 19:48:00,audio,healthy eating,positive,70,2021,April,10,Saturday,Evening
21144,21144,3ca5a22f-aebc-4421-a960-d787d732f1ec,love,2021-02-25 07:46:00,audio,healthy eating,positive,65,2021,February,25,Thursday,Morning
21145,21145,3ca5a22f-aebc-4421-a960-d787d732f1ec,intrigued,2021-05-27 20:20:00,audio,healthy eating,positive,45,2021,May,27,Thursday,Evening
21146,21146,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,2020-10-10 16:22:00,audio,healthy eating,negative,5,2020,October,10,Saturday,Afternoon
21147,21147,3ca5a22f-aebc-4421-a960-d787d732f1ec,heart,2020-08-09 06:00:00,audio,healthy eating,positive,60,2020,August,9,Sunday,Morning
21148,21148,3ca5a22f-aebc-4421-a960-d787d732f1ec,indifferent,2021-04-25 17:12:00,audio,healthy eating,neutral,20,2021,April,25,Sunday,Evening
21149,21149,3ca5a22f-aebc-4421-a960-d787d732f1ec,heart,2020-07-23 08:19:00,audio,healthy eating,positive,60,2020,July,23,Thursday,Morning
21150,21150,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,2020-08-07 21:11:00,audio,healthy eating,positive,70,2020,August,7,Friday,Night
21151,21151,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,2020-12-30 11:00:00,audio,healthy eating,positive,70,2020,December,30,Wednesday,Morning
21152,21152,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,2020-11-24 23:12:00,audio,healthy eating,negative,5,2020,November,24,Tuesday,Night
21153,21153,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,2021-04-22 18:06:00,audio,healthy eating,positive,50,2021,April,22,Thursday,Evening
21154,21154,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,2020-12-26 04:10:00,audio,healthy eating,negative,5,2020,December,26,Saturday,Night
21155,21155,3ca5a22f-aebc-4421-a960-d787d732f1ec,intrigued,2021-04-23 20:58:00,audio,healthy eating,positive,45,2021,April,23,Friday,Evening
21156,21156,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,2020-06-26 03:43:00,audio,healthy eating,negative,10,2020,June,26,Friday,Night
21157,21157,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,2021-05-07 04:49:00,audio,healthy eating,negative,5,2021,May,7,Friday,Night
21158,21158,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,2020-08-18 12:08:00,audio,healthy eating,negative,10,2020,August,18,Tuesday,Afternoon
21159,21159,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,2020-06-26 20:00:00,audio,healthy eating,negative,10,2020,June,26,Friday,Evening
21160,21160,3ca5a22f-aebc-4421-a960-d787d732f1ec,scared,2021-02-21 15:09:00,audio,healthy eating,negative,15,2021,February,21,Sunday,Afternoon
21161,21161,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2021-04-17 18:31:00,audio,healthy eating,positive,30,2021,April,17,Saturday,Evening
21162,21162,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,2021-05-29 23:13:00,audio,healthy eating,negative,10,2021,May,29,Saturday,Night
21163,21163,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2021-05-05 19:24:00,audio,healthy eating,positive,30,2021,May,5,Wednesday,Evening
21164,21164,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2020-07-27 19:13:00,audio,healthy eating,positive,30,2020,July,27,Monday,Evening
21165,21165,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,2021-04-04 23:33:00,audio,healthy eating,positive,50,2021,April,4,Sunday,Night
21166,21166,3ca5a22f-aebc-4421-a960-d787d732f1ec,disgust,2020-09-08 06:59:00,audio,healthy eating,negative,0,2020,September,8,Tuesday,Morning
21167,21167,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2020-09-03 09:30:00,photo,travel,positive,70,2020,September,3,Thursday,Morning
21168,21168,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,2020-10-13 16:32:00,photo,travel,positive,60,2020,October,13,Tuesday,Afternoon
21169,21169,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,peeking,2020-08-06 10:27:00,photo,travel,neutral,35,2020,August,6,Thursday,Morning
21170,21170,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,2021-06-15 01:00:00,photo,travel,positive,72,2021,June,15,Tuesday,Night
21171,21171,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2020-10-12 09:41:00,photo,travel,positive,50,2020,October,12,Monday,Morning
21172,21172,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,cherish,2021-02-12 20:13:00,photo,travel,positive,70,2021,February,12,Friday,Evening
21173,21173,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,worried,2021-03-25 03:51:00,photo,travel,negative,12,2021,March,25,Thursday,Night
21174,21174,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,disgust,2020-09-13 14:10:00,photo,travel,negative,0,2020,September,13,Sunday,Afternoon
21175,21175,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2020-07-22 10:33:00,photo,travel,positive,50,2020,July,22,Wednesday,Morning
21176,21176,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2020-08-30 02:43:00,photo,travel,positive,50,2020,August,30,Sunday,Night
21177,21177,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2021-02-18 21:18:00,photo,travel,positive,70,2021,February,18,Thursday,Night
21178,21178,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,cherish,2021-01-25 12:37:00,photo,travel,positive,70,2021,January,25,Monday,Afternoon
21179,21179,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,love,2020-11-10 05:54:00,photo,travel,positive,65,2020,November,10,Tuesday,Morning
21180,21180,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,peeking,2020-10-25 15:34:00,photo,travel,neutral,35,2020,October,25,Sunday,Afternoon
21181,21181,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,2021-03-11 00:21:00,photo,travel,positive,72,2021,March,11,Thursday,Night
21182,21182,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2020-07-19 01:35:00,photo,travel,positive,45,2020,July,19,Sunday,Night
21183,21183,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,super love,2020-12-12 13:03:00,photo,travel,positive,75,2020,December,12,Saturday,Afternoon
21184,21184,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,2020-09-04 16:13:00,photo,travel,positive,60,2020,September,4,Friday,Afternoon
21185,21185,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,worried,2021-04-20 02:07:00,photo,travel,negative,12,2021,April,20,Tuesday,Night
21186,21186,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,peeking,2021-06-18 00:03:00,photo,travel,neutral,35,2021,June,18,Friday,Night
21187,21187,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,super love,2020-07-10 19:13:00,photo,travel,positive,75,2020,July,10,Friday,Evening
21188,21188,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,2021-06-04 10:23:00,photo,travel,positive,60,2021,June,4,Friday,Morning
21189,21189,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,love,2020-12-27 00:13:00,photo,travel,positive,65,2020,December,27,Sunday,Night
21190,21190,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2020-11-25 16:23:00,photo,travel,positive,45,2020,November,25,Wednesday,Afternoon
21191,21191,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2021-02-15 01:14:00,photo,travel,positive,45,2021,February,15,Monday,Night
21192,21192,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,2021-03-24 20:23:00,photo,travel,negative,10,2021,March,24,Wednesday,Evening
21193,21193,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,2021-02-14 01:51:00,photo,travel,positive,72,2021,February,14,Sunday,Night
21194,21194,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,2021-03-26 22:05:00,photo,travel,negative,10,2021,March,26,Friday,Night
21195,21195,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2021-04-16 15:41:00,photo,travel,positive,50,2021,April,16,Friday,Afternoon
21196,21196,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2021-05-23 08:36:00,photo,travel,positive,50,2021,May,23,Sunday,Morning
21197,21197,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2020-10-25 16:01:00,photo,travel,positive,45,2020,October,25,Sunday,Afternoon
21198,21198,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2020-09-09 03:48:00,photo,travel,positive,70,2020,September,9,Wednesday,Night
21199,21199,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,hate,2020-06-27 14:45:00,photo,travel,negative,5,2020,June,27,Saturday,Afternoon
21200,21200,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2021-02-12 00:48:00,photo,travel,positive,70,2021,February,12,Friday,Night
21201,21201,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2021-03-17 06:00:00,photo,travel,positive,70,2021,March,17,Wednesday,Morning
21202,21202,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,indifferent,2021-01-15 03:07:00,photo,travel,neutral,20,2021,January,15,Friday,Night
21203,21203,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2021-01-10 19:23:00,photo,travel,positive,45,2021,January,10,Sunday,Evening
21204,21204,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,2020-08-04 12:09:00,photo,travel,positive,50,2020,August,4,Tuesday,Afternoon
21205,21205,e3107f22-f36a-4d88-9fca-1b842e141db8,hate,2021-02-28 09:11:00,GIF,food,negative,5,2021,February,28,Sunday,Morning
21206,21206,e3107f22-f36a-4d88-9fca-1b842e141db8,want,2021-03-16 02:36:00,GIF,food,positive,70,2021,March,16,Tuesday,Night
21207,21207,e3107f22-f36a-4d88-9fca-1b842e141db8,worried,2020-08-22 19:24:00,GIF,food,negative,12,2020,August,22,Saturday,Evening
21208,21208,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,2020-09-23 05:21:00,photo,education,positive,65,2020,September,23,Wednesday,Morning
21209,21209,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,adore,2021-05-21 17:25:00,photo,education,positive,72,2021,May,21,Friday,Evening
21210,21210,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,2021-05-23 00:08:00,photo,education,positive,65,2021,May,23,Sunday,Night
21211,21211,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,indifferent,2021-03-10 23:31:00,photo,education,neutral,20,2021,March,10,Wednesday,Night
21212,21212,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,interested,2020-08-16 04:32:00,photo,education,positive,30,2020,August,16,Sunday,Night
21213,21213,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,disgust,2021-02-02 07:38:00,photo,education,negative,0,2021,February,2,Tuesday,Morning
21214,21214,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,2021-03-23 17:05:00,photo,education,negative,5,2021,March,23,Tuesday,Evening
21215,21215,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,2021-04-29 13:41:00,photo,education,negative,10,2021,April,29,Thursday,Afternoon
21216,21216,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,2020-07-28 10:58:00,photo,education,negative,5,2020,July,28,Tuesday,Morning
21217,21217,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,peeking,2021-04-24 17:02:00,photo,education,neutral,35,2021,April,24,Saturday,Evening
21218,21218,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,2020-10-30 19:34:00,photo,education,negative,10,2020,October,30,Friday,Evening
21219,21219,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,cherish,2021-01-07 21:30:00,photo,education,positive,70,2021,January,7,Thursday,Night
21220,21220,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,2021-02-02 23:51:00,photo,education,negative,5,2021,February,2,Tuesday,Night
21221,21221,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,2020-11-04 17:46:00,photo,education,positive,65,2020,November,4,Wednesday,Evening
21222,21222,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,worried,2021-05-26 05:55:00,photo,education,negative,12,2021,May,26,Wednesday,Morning
21223,21223,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2021-03-03 02:51:00,photo,education,negative,15,2021,March,3,Wednesday,Night
21224,21224,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2020-07-21 21:09:00,photo,education,negative,15,2020,July,21,Tuesday,Night
21225,21225,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,want,2020-12-28 06:15:00,photo,education,positive,70,2020,December,28,Monday,Morning
21226,21226,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,2021-01-03 15:05:00,photo,education,negative,10,2021,January,3,Sunday,Afternoon
21227,21227,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,disgust,2020-06-28 12:34:00,photo,education,negative,0,2020,June,28,Sunday,Afternoon
21228,21228,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,heart,2020-09-05 23:36:00,photo,education,positive,60,2020,September,5,Saturday,Night
21229,21229,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,2021-01-13 06:38:00,photo,education,positive,65,2021,January,13,Wednesday,Morning
21230,21230,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,adore,2021-02-26 17:01:00,photo,education,positive,72,2021,February,26,Friday,Evening
21231,21231,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,2020-11-25 02:49:00,photo,education,positive,65,2020,November,25,Wednesday,Night
21232,21232,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2021-06-14 14:03:00,photo,education,negative,15,2021,June,14,Monday,Afternoon
21233,21233,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,2020-09-20 07:31:00,photo,education,negative,10,2020,September,20,Sunday,Morning
21234,21234,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,peeking,2021-05-12 11:54:00,photo,education,neutral,35,2021,May,12,Wednesday,Morning
21235,21235,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,heart,2020-09-30 17:02:00,photo,education,positive,60,2020,September,30,Wednesday,Evening
21236,21236,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,2021-01-28 14:51:00,video,animals,positive,70,2021,January,28,Thursday,Afternoon
21237,21237,b9ff65d6-b79a-4f9b-8745-10088ddf9934,dislike,2020-12-08 22:48:00,video,animals,negative,10,2020,December,8,Tuesday,Night
21238,21238,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,2021-03-14 09:51:00,video,animals,positive,60,2021,March,14,Sunday,Morning
21239,21239,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,2021-04-01 08:37:00,video,animals,positive,70,2021,April,1,Thursday,Morning
21240,21240,b9ff65d6-b79a-4f9b-8745-10088ddf9934,intrigued,2020-07-08 20:27:00,video,animals,positive,45,2020,July,8,Wednesday,Evening
21241,21241,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,2021-05-02 15:24:00,video,animals,positive,60,2021,May,2,Sunday,Afternoon
21242,21242,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,2021-05-24 09:29:00,video,animals,positive,60,2021,May,24,Monday,Morning
21243,21243,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,2020-08-18 08:42:00,video,animals,negative,12,2020,August,18,Tuesday,Morning
21244,21244,b9ff65d6-b79a-4f9b-8745-10088ddf9934,disgust,2020-12-06 15:12:00,video,animals,negative,0,2020,December,6,Sunday,Afternoon
21245,21245,b9ff65d6-b79a-4f9b-8745-10088ddf9934,love,2020-09-21 04:32:00,video,animals,positive,65,2020,September,21,Monday,Night
21246,21246,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,2021-05-30 03:29:00,video,animals,positive,72,2021,May,30,Sunday,Night
21247,21247,b9ff65d6-b79a-4f9b-8745-10088ddf9934,love,2020-09-25 22:10:00,video,animals,positive,65,2020,September,25,Friday,Night
21248,21248,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,2021-02-23 15:59:00,video,animals,positive,72,2021,February,23,Tuesday,Afternoon
21249,21249,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,2020-10-26 18:02:00,video,animals,positive,72,2020,October,26,Monday,Evening
21250,21250,b9ff65d6-b79a-4f9b-8745-10088ddf9934,cherish,2020-12-08 14:31:00,video,animals,positive,70,2020,December,8,Tuesday,Afternoon
21251,21251,b9ff65d6-b79a-4f9b-8745-10088ddf9934,love,2021-04-02 03:27:00,video,animals,positive,65,2021,April,2,Friday,Night
21252,21252,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,2021-02-05 11:28:00,video,animals,negative,12,2021,February,5,Friday,Morning
21253,21253,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,2020-07-11 12:32:00,video,animals,negative,12,2020,July,11,Saturday,Afternoon
21254,21254,b9ff65d6-b79a-4f9b-8745-10088ddf9934,disgust,2021-03-12 15:39:00,video,animals,negative,0,2021,March,12,Friday,Afternoon
21255,21255,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,2021-05-23 14:39:00,video,animals,positive,70,2021,May,23,Sunday,Afternoon
21256,21256,b9ff65d6-b79a-4f9b-8745-10088ddf9934,interested,2020-09-23 19:37:00,video,animals,positive,30,2020,September,23,Wednesday,Evening
